accident_type,accident_time,accident_location,casualties,car_type
A2,2015-11-17 18:20,臺北市北投區立賢路117號前,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2015-12-16 15:51,臺北市北投區立賢路117號前,deaths: 0;injured: 2,普通重型-機車;電動自行車-慢車
A2,2015-12-22 08:15,臺北市北投區承德路7段立賢路(口)承德路7段 立賢路,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2015-12-22 18:00,臺北市北投區承德路7段立賢路(口)承德路7段 立賢路,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2015-12-30 21:30,臺北市北投區承德路7段立賢路(口)承德路7段 立賢路,deaths: 0;injured: 1,自用-小客車;普通重型-機車;自用-小客車
A2,2013-02-14 13:15,臺北市北投區承德路7段立賢路(口)承德路7段 立賢路,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2013-06-14 18:15,臺北市北投區承德路7段立賢路,deaths: 0;injured: 1,租賃車-小客車;普通重型-機車
A2,2013-07-09 11:10,臺北市北投區承德路7段立賢路(口)承德路7段 立賢路,deaths: 0;injured: 1,自用-小客車;普通輕型-機車;普通輕型-機車
A2,2013-08-04 17:05,臺北市北投區承德路7段立賢路(口)承德路7段 立賢路,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2013-09-03 08:00,臺北市北投區立賢路200號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2013-10-10 14:40,臺北市北投區立賢路(口)承德路7段300號 立賢路,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2013-11-19 14:10,臺北市北投區立賢路77號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2012-05-19 13:30,臺北市北投區立賢路16號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2012-06-01 17:15,臺北市北投區承德路7段立賢路(口)承德路7段 立賢路,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2012-07-22 15:00,臺北市北投區承德路7段立賢路,deaths: 0;injured: 1,普通重型-機車;普通重型-機車;自用-小客車
A2,2012-10-22 19:10,臺北市北投區承德路7段立賢路(口)承德路7段 立賢路,deaths: 0;injured: 1,自用-小客車;行人-人
A2,2012-11-07 13:05,臺北市北投區承德路7段立賢路(口)承德路7段 立賢路,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2012-12-30 07:45,臺北市北投區承德路7段立賢路(口)承德路7段 立賢路,deaths: 0;injured: 3,普通重型-機車;行人-人;普通重型-機車
